price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,calculated_host_listings_count,room_type,neighbourhood_group
150,5,10,0.17,0,1,Entire home/apt,Brooklyn
160,1,0,0.0,0,1,Entire home/apt,Manhattan
110,1,7,0.46,0,1,Entire home/apt,Manhattan
51,1,21,1.08,130,8,Private room,Brooklyn
119,1,0,0.0,180,33,Private room,Brooklyn
60,1,2,0.09,0,1,Shared room,Bronx
100,1,0,0.0,0,1,Private room,Manhattan
75,4,1,0.53,47,1,Private room,Brooklyn
109,3,83,1.57,355,2,Private room,Manhattan
160,30,2,0.09,0,1,Entire home/apt,Brooklyn
99,2,16,0.44,0,1,Entire home/apt,Queens
140,2,7,0.59,7,1,Entire home/apt,Brooklyn
100,3,0,0.0,362,1,Private room,Manhattan
51,1,0,0.0,0,1,Private room,Manhattan
29,100,0,0.0,341,28,Shared room,Manhattan
60,1,25,1.35,177,8,Private room,Brooklyn
50,2,0,0.0,0,1,Private room,Brooklyn
275,2,0,0.0,0,1,Entire home/apt,Manhattan
99,4,68,1.62,57,1,Private room,Manhattan
110,4,14,0.25,0,1,Entire home/apt,Brooklyn
110,2,0,0.0,182,1,Entire home/apt,Brooklyn
300,3,70,1.51,338,1,Entire home/apt,Brooklyn
70,3,0,0.0,25,2,Private room,Brooklyn
130,3,17,2.34,84,1,Private room,Manhattan
350,2,0,0.0,179,1,Entire home/apt,Manhattan
278,2,8,0.32,0,1,Entire home/apt,Manhattan
129,4,4,0.11,0,1,Entire home/apt,Manhattan
35,1,78,4.82,75,2,Private room,Queens
119,1,49,0.58,0,1,Entire home/apt,Manhattan
68,30,14,1.26,365,6,Private room,Brooklyn
50,1,31,2.26,0,1,Private room,Manhattan
42,2,37,3.02,1,1,Shared room,Manhattan
190,4,4,0.32,17,1,Entire home/apt,Brooklyn
75,5,0,0.0,0,1,Entire home/apt,Manhattan
115,1,0,0.0,0,1,Private room,Manhattan
400,5,34,0.5,333,3,Entire home/apt,Brooklyn
111,3,51,0.88,198,1,Entire home/apt,Manhattan
285,5,79,2.09,153,12,Entire home/apt,Manhattan
150,1,40,4.26,66,2,Private room,Manhattan
550,12,0,0.0,2,1,Entire home/apt,Brooklyn
70,1,12,1.69,361,4,Private room,Queens
100,4,20,1.25,328,1,Entire home/apt,Brooklyn
60,7,0,0.0,365,1,Private room,Brooklyn
100,4,32,2.87,174,2,Private room,Manhattan
59,1,2,0.05,0,1,Private room,Brooklyn
60,3,27,0.71,308,2,Private room,Brooklyn
33,1,8,0.96,64,1,Private room,Brooklyn
60,30,0,0.0,347,32,Private room,Manhattan
75,1,0,0.0,0,1,Private room,Brooklyn
260,3,0,0.0,9,1,Entire home/apt,Manhattan
60,1,16,1.2,21,1,Private room,Brooklyn
149,2,28,1.78,74,7,Entire home/apt,Queens
70,5,0,0.0,37,1,Private room,Brooklyn
120,1,0,0.0,0,1,Private room,Manhattan
179,8,15,0.19,0,1,Entire home/apt,Manhattan
300,1,0,0.0,0,1,Private room,Manhattan
100,1,212,3.05,278,1,Private room,Manhattan
68,3,1,1.0,22,1,Private room,Manhattan
69,3,0,0.0,73,1,Private room,Queens
90,2,0,0.0,347,1,Private room,Brooklyn
80,2,10,1.57,2,4,Private room,Brooklyn
250,4,18,0.18,265,2,Entire home/apt,Manhattan
105,6,10,0.09,363,1,Shared room,Manhattan
33,30,0,0.0,54,2,Private room,Brooklyn
200,7,0,0.0,178,1,Entire home/apt,Manhattan
60,3,140,1.87,189,1,Private room,Brooklyn
60,1,2,0.05,0,1,Entire home/apt,Brooklyn
74,2,8,0.22,0,1,Private room,Manhattan
55,2,11,1.15,0,1,Private room,Manhattan
145,1,80,3.1,282,3,Private room,Brooklyn
250,1,0,0.0,292,2,Private room,Manhattan
160,2,33,4.65,246,1,Entire home/apt,Brooklyn
349,3,31,0.65,157,2,Entire home/apt,Manhattan
50,1,3,2.73,0,1,Private room,Brooklyn
185,3,56,1.25,333,1,Entire home/apt,Brooklyn
195,5,62,1.2,84,4,Private room,Manhattan
180,45,0,0.0,326,1,Entire home/apt,Brooklyn
110,1,200,5.87,60,4,Private room,Manhattan
90,1,37,2.75,60,1,Shared room,Manhattan
90,3,0,0.0,3,1,Entire home/apt,Manhattan
75,3,0,0.0,0,1,Private room,Manhattan
99,1,9,3.42,30,5,Private room,Manhattan
35,3,4,0.24,0,1,Private room,Brooklyn
200,5,10,0.28,117,1,Entire home/apt,Brooklyn
55,1,1,0.03,0,1,Private room,Brooklyn
40,5,3,0.27,0,1,Private room,Brooklyn
45,1,16,6.86,139,1,Private room,Brooklyn
44,1,9,0.77,89,1,Entire home/apt,Brooklyn
175,2,3,3.0,358,1,Private room,Brooklyn
47,2,0,0.0,0,1,Private room,Manhattan
110,1,52,4.36,44,1,Entire home/apt,Brooklyn
500,2,1,0.09,363,1,Entire home/apt,Manhattan
71,3,20,0.73,0,3,Private room,Brooklyn
170,5,24,1.39,121,1,Entire home/apt,Manhattan
136,1,30,0.82,0,1,Entire home/apt,Manhattan
59,1,21,1.53,348,3,Private room,Queens
100,30,15,0.16,282,5,Entire home/apt,Brooklyn
139,3,21,1.49,344,1,Entire home/apt,Brooklyn
160,2,7,1.78,12,1,Entire home/apt,Manhattan
69,1,7,0.33,0,3,Private room,Brooklyn
90,20,12,0.28,23,1,Private room,Manhattan
350,3,2,2.0,347,5,Entire home/apt,Brooklyn
220,2,13,0.26,0,1,Entire home/apt,Manhattan
45,14,27,0.55,325,4,Private room,Bronx
300,4,0,0.0,0,1,Entire home/apt,Brooklyn
119,5,13,0.3,3,1,Entire home/apt,Brooklyn
55,2,1,0.03,56,1,Private room,Queens
95,2,5,0.24,0,1,Entire home/apt,Manhattan
50,5,1,1.0,32,1,Private room,Brooklyn
95,1,17,5.37,74,3,Private room,Manhattan
32,4,26,1.33,315,8,Private room,Staten Island
42,40,41,0.43,246,3,Private room,Queens
98,1,9,2.37,53,1,Private room,Brooklyn
148,1,24,1.15,77,1,Entire home/apt,Queens
274,3,3,0.31,0,1,Private room,Brooklyn
157,1,6,0.42,365,2,Private room,Brooklyn
73,15,2,0.06,0,1,Entire home/apt,Brooklyn
268,30,0,0.0,365,87,Entire home/apt,Manhattan
174,29,0,0.0,313,96,Entire home/apt,Manhattan
250,1,1,0.13,64,1,Entire home/apt,Manhattan
350,30,0,0.0,312,8,Entire home/apt,Manhattan
195,14,1,0.03,0,1,Entire home/apt,Manhattan
30,4,5,1.5,0,1,Private room,Brooklyn
334,11,14,0.24,238,1,Entire home/apt,Manhattan
170,1,112,2.63,0,1,Private room,Manhattan
199,2,71,1.42,0,1,Entire home/apt,Manhattan
350,1,0,0.0,0,1,Entire home/apt,Manhattan
259,30,0,0.0,357,87,Entire home/apt,Manhattan
240,15,4,0.3,220,1,Entire home/apt,Manhattan
58,1,37,0.97,364,3,Private room,Queens
50,3,2,0.06,0,1,Private room,Brooklyn
440,2,1,0.61,2,1,Entire home/apt,Manhattan
170,3,87,2.48,32,1,Entire home/apt,Brooklyn
55,2,3,0.25,0,2,Private room,Manhattan
110,3,23,0.32,159,1,Private room,Brooklyn
100,2,2,1.67,32,1,Entire home/apt,Manhattan
46,2,31,1.92,51,1,Private room,Queens
57,2,23,5.11,114,4,Private room,Brooklyn
272,3,3,0.06,0,1,Entire home/apt,Brooklyn
149,30,0,0.0,330,52,Entire home/apt,Brooklyn
80,1,0,0.0,17,1,Private room,Brooklyn
239,3,5,2.5,319,4,Entire home/apt,Manhattan
100,4,1,0.02,0,1,Private room,Manhattan
220,5,3,0.13,186,1,Entire home/apt,Brooklyn
115,4,9,0.36,50,1,Entire home/apt,Brooklyn
90,5,3,0.08,0,1,Entire home/apt,Manhattan
200,3,79,2.33,28,1,Entire home/apt,Manhattan
150,30,48,0.55,35,1,Entire home/apt,Manhattan
99,4,42,2.17,64,2,Entire home/apt,Queens
65,5,108,2.1,0,1,Entire home/apt,Manhattan
75,1,205,5.89,179,6,Private room,Manhattan
50,1,18,1.01,0,1,Private room,Manhattan
175,90,0,0.0,89,1,Entire home/apt,Manhattan
110,4,5,2.63,1,1,Entire home/apt,Brooklyn
332,1,0,0.0,361,1,Entire home/apt,Manhattan
65,1,59,4.13,43,1,Private room,Brooklyn
135,1,225,2.83,19,1,Entire home/apt,Manhattan
166,2,4,0.49,0,1,Entire home/apt,Manhattan
85,3,3,0.07,0,1,Entire home/apt,Manhattan
398,5,48,2.11,139,7,Entire home/apt,Queens
100,2,16,0.68,0,2,Entire home/apt,Brooklyn
100,20,1,0.02,214,6,Private room,Brooklyn
200,5,0,0.0,0,1,Entire home/apt,Manhattan
70,2,4,0.5,0,1,Entire home/apt,Brooklyn
90,2,71,1.55,0,1,Private room,Manhattan
99,3,4,0.41,335,1,Private room,Manhattan
75,4,2,0.12,0,1,Entire home/apt,Brooklyn
250,1,0,0.0,0,1,Entire home/apt,Brooklyn
120,7,0,0.0,0,1,Entire home/apt,Brooklyn
100,5,35,2.19,0,1,Entire home/apt,Manhattan
299,2,8,0.16,176,1,Entire home/apt,Manhattan
177,7,0,0.0,55,2,Entire home/apt,Brooklyn
170,1,0,0.0,363,2,Entire home/apt,Brooklyn
50,4,8,0.12,220,1,Entire home/apt,Brooklyn
199,1,5,0.99,362,30,Private room,Manhattan
100,2,5,1.61,0,1,Entire home/apt,Brooklyn
49,1,1,0.02,0,1,Private room,Brooklyn
200,7,0,0.0,235,1,Entire home/apt,Manhattan
75,2,20,0.33,29,1,Private room,Manhattan
60,1,41,4.42,5,2,Private room,Brooklyn
45,3,6,0.15,0,1,Private room,Brooklyn
40,1,0,0.0,0,1,Private room,Brooklyn
160,7,1,0.04,0,1,Entire home/apt,Brooklyn
289,2,39,0.58,88,4,Entire home/apt,Brooklyn
300,3,30,0.66,87,1,Entire home/apt,Manhattan
200,3,1,1.0,357,1,Entire home/apt,Brooklyn
100,4,1,0.04,0,1,Private room,Manhattan
400,7,9,0.2,365,2,Entire home/apt,Brooklyn
244,30,1,0.19,218,232,Entire home/apt,Manhattan
177,2,23,2.28,214,1,Entire home/apt,Brooklyn
49,14,5,0.34,163,2,Private room,Brooklyn
90,42,2,0.41,91,1,Entire home/apt,Manhattan
60,3,0,0.0,0,1,Private room,Brooklyn
75,1,0,0.0,0,1,Entire home/apt,Brooklyn
229,2,6,3.0,355,327,Entire home/apt,Manhattan
85,7,6,0.62,0,4,Entire home/apt,Brooklyn
99,2,1,1.0,8,3,Private room,Brooklyn
380,3,10,1.12,225,8,Entire home/apt,Manhattan
195,30,0,0.0,364,23,Entire home/apt,Manhattan
39,31,1,0.11,35,1,Private room,Brooklyn
89,2,14,0.55,0,1,Private room,Manhattan
249,30,0,0.0,0,1,Entire home/apt,Brooklyn
120,2,2,2.0,336,1,Entire home/apt,Queens
140,4,6,0.16,0,1,Entire home/apt,Manhattan
367,30,1,0.09,358,50,Entire home/apt,Manhattan
225,2,2,0.22,0,1,Entire home/apt,Manhattan
86,2,19,3.54,284,2,Entire home/apt,Brooklyn
67,2,5,0.21,0,1,Private room,Manhattan
91,2,2,2.0,9,1,Entire home/apt,Brooklyn
200,3,9,0.19,0,1,Entire home/apt,Manhattan
80,1,1,0.02,0,1,Entire home/apt,Manhattan
299,3,49,0.53,365,1,Entire home/apt,Manhattan
200,2,2,0.04,0,1,Entire home/apt,Manhattan
215,1,0,0.0,0,1,Entire home/apt,Manhattan
56,4,34,1.23,18,1,Private room,Brooklyn
225,6,1,0.48,0,1,Entire home/apt,Manhattan
80,1,7,0.31,0,1,Private room,Manhattan
100,5,5,0.57,0,1,Entire home/apt,Queens
101,2,4,1.88,75,1,Entire home/apt,Brooklyn
135,5,33,0.53,76,1,Entire home/apt,Brooklyn
35,30,5,0.07,97,1,Private room,Brooklyn
55,2,2,0.07,0,1,Private room,Brooklyn
144,3,0,0.0,92,1,Entire home/apt,Brooklyn
220,28,0,0.0,167,1,Entire home/apt,Manhattan
70,2,2,0.27,0,1,Private room,Brooklyn
120,2,3,0.04,0,1,Entire home/apt,Brooklyn
100,2,7,1.12,326,1,Entire home/apt,Brooklyn
180,3,13,2.6,0,1,Private room,Manhattan
95,3,0,0.0,0,1,Entire home/apt,Brooklyn
200,10,4,0.12,0,1,Entire home/apt,Brooklyn
275,3,2,0.7,123,1,Entire home/apt,Manhattan
50,3,26,0.68,0,1,Private room,Brooklyn
100,3,2,0.43,0,1,Entire home/apt,Brooklyn
160,7,1,0.08,261,1,Entire home/apt,Brooklyn
65,1,44,3.73,75,2,Private room,Brooklyn
100,1,216,8.07,43,1,Private room,Manhattan
495,2,0,0.0,282,3,Entire home/apt,Brooklyn
38,1,12,1.0,360,34,Shared room,Brooklyn
100,3,5,2.03,250,4,Entire home/apt,Brooklyn
199,1,1,0.57,363,20,Private room,Manhattan
113,30,6,0.18,365,5,Entire home/apt,Brooklyn
190,2,53,1.42,38,2,Private room,Manhattan
40,5,1,0.36,364,1,Private room,Brooklyn
75,4,37,0.77,0,1,Private room,Manhattan
300,3,0,0.0,0,1,Entire home/apt,Manhattan
40,1,1,0.01,0,1,Private room,Brooklyn
135,31,2,0.11,338,33,Entire home/apt,Manhattan
300,3,0,0.0,0,1,Entire home/apt,Manhattan
60,1,6,0.23,0,1,Private room,Manhattan
150,2,19,0.42,0,1,Entire home/apt,Brooklyn
70,1,148,1.9,303,2,Private room,Queens
70,1,2,0.18,0,1,Private room,Brooklyn
97,1,0,0.0,63,1,Entire home/apt,Brooklyn
140,5,2,0.19,0,1,Entire home/apt,Manhattan
220,1,88,1.84,60,2,Private room,Brooklyn
75,1,31,9.21,89,3,Private room,Queens
160,1,4,0.55,41,1,Entire home/apt,Manhattan
106,3,10,0.86,87,2,Entire home/apt,Staten Island
46,2,0,0.0,136,1,Private room,Brooklyn
75,15,0,0.0,22,1,Entire home/apt,Queens
120,15,0,0.0,365,1,Private room,Manhattan
499,6,0,0.0,363,7,Entire home/apt,Queens
250,3,0,0.0,0,1,Entire home/apt,Manhattan
64,1,3,0.19,3,1,Private room,Brooklyn
180,3,16,0.47,0,1,Entire home/apt,Manhattan
200,2,119,1.89,216,1,Entire home/apt,Manhattan
275,30,2,0.03,365,1,Entire home/apt,Manhattan
125,30,4,0.17,344,31,Entire home/apt,Manhattan
90,3,0,0.0,353,1,Private room,Bronx
60,2,75,3.37,332,1,Private room,Manhattan
100,2,21,0.38,124,1,Entire home/apt,Queens
90,2,3,0.1,0,1,Private room,Manhattan
39,1,4,0.17,136,4,Private room,Queens
150,2,0,0.0,0,1,Entire home/apt,Brooklyn
147,6,14,1.84,14,1,Entire home/apt,Brooklyn
175,1,152,4.54,248,3,Entire home/apt,Manhattan
80,2,0,0.0,0,1,Private room,Brooklyn
95,5,0,0.0,0,1,Private room,Brooklyn
100,1,0,0.0,0,1,Entire home/apt,Brooklyn
115,14,0,0.0,0,1,Entire home/apt,Manhattan
75,3,4,0.69,115,1,Entire home/apt,Brooklyn
150,40,4,0.16,0,2,Entire home/apt,Brooklyn
34,1,2,0.7,123,4,Shared room,Queens
199,3,35,2.96,255,1,Entire home/apt,Manhattan
50,3,3,0.07,362,1,Private room,Brooklyn
125,1,68,3.65,142,2,Entire home/apt,Brooklyn
200,1,0,0.0,0,1,Entire home/apt,Brooklyn
75,1,113,2.33,233,2,Private room,Brooklyn
60,1,163,6.9,61,3,Private room,Manhattan
51,2,1,1.0,0,1,Private room,Brooklyn
165,7,2,0.28,1,1,Entire home/apt,Manhattan
83,1,35,2.91,97,2,Entire home/apt,Brooklyn
45,1,9,0.22,0,1,Private room,Brooklyn
450,7,1,0.02,0,1,Entire home/apt,Manhattan
35,2,1,0.16,310,3,Shared room,Queens
149,2,9,3.03,151,1,Entire home/apt,Manhattan
100,3,2,0.22,207,2,Private room,Bronx
150,30,7,0.18,188,91,Entire home/apt,Manhattan
45,2,7,1.74,64,6,Private room,Queens
250,3,44,3.53,48,1,Entire home/apt,Manhattan
280,30,0,0.0,336,23,Entire home/apt,Manhattan
200,4,20,0.3,279,1,Entire home/apt,Brooklyn
99,1,94,1.22,358,1,Private room,Brooklyn
120,1,1,0.02,0,1,Entire home/apt,Manhattan
50,2,12,0.31,0,2,Private room,Manhattan
43,1,0,0.0,0,1,Private room,Brooklyn
199,2,6,1.91,237,1,Entire home/apt,Manhattan
63,2,0,0.0,66,1,Private room,Brooklyn
60,2,2,0.29,0,1,Private room,Queens
150,10,0,0.0,4,2,Entire home/apt,Manhattan
65,1,20,3.13,146,1,Private room,Brooklyn
50,2,1,0.05,0,1,Private room,Brooklyn
150,30,1,0.02,125,31,Entire home/apt,Manhattan
120,2,11,0.2,365,2,Private room,Brooklyn
80,1,275,7.45,45,1,Private room,Manhattan
65,3,69,3.16,57,1,Private room,Manhattan
99,30,2,0.94,253,2,Entire home/apt,Brooklyn
225,1,18,0.87,0,1,Entire home/apt,Brooklyn
80,30,5,0.09,180,1,Entire home/apt,Manhattan
300,3,0,0.0,294,3,Entire home/apt,Manhattan
160,4,4,2.45,21,1,Entire home/apt,Manhattan
75,5,0,0.0,0,1,Entire home/apt,Queens
237,3,28,2.09,0,1,Entire home/apt,Brooklyn
130,5,1,0.03,0,1,Entire home/apt,Manhattan
240,2,6,2.69,340,327,Entire home/apt,Manhattan
585,1,27,2.01,229,3,Entire home/apt,Brooklyn
69,15,0,0.0,0,1,Private room,Brooklyn
150,2,85,3.52,132,1,Entire home/apt,Queens
50,5,8,0.39,188,1,Private room,Manhattan
359,3,10,0.66,281,1,Entire home/apt,Queens
50,2,5,0.19,0,1,Private room,Brooklyn
30,7,0,0.0,190,1,Private room,Brooklyn
240,3,3,2.0,85,1,Entire home/apt,Brooklyn
124,1,168,4.58,147,4,Private room,Manhattan
70,3,174,6.03,202,3,Private room,Brooklyn
80,3,0,0.0,0,1,Private room,Brooklyn
25,1,25,0.5,358,3,Shared room,Brooklyn
90,7,0,0.0,0,1,Entire home/apt,Brooklyn
80,3,6,0.71,0,1,Entire home/apt,Bronx
90,3,5,0.52,56,2,Private room,Manhattan
68,14,0,0.0,0,1,Private room,Manhattan
95,2,5,0.8,2,1,Private room,Manhattan
165,30,11,0.21,274,34,Entire home/apt,Manhattan
37,1,0,0.0,0,1,Private room,Brooklyn
85,2,14,0.28,0,2,Entire home/apt,Brooklyn
70,4,0,0.0,0,1,Entire home/apt,Brooklyn
252,2,3,0.09,324,13,Private room,Manhattan
165,3,1,0.05,0,1,Entire home/apt,Manhattan
65,2,25,1.5,30,1,Private room,Manhattan
55,7,5,0.46,342,47,Private room,Manhattan
295,4,7,0.56,343,2,Entire home/apt,Brooklyn
185,5,0,0.0,0,1,Entire home/apt,Brooklyn
280,3,3,0.33,0,1,Entire home/apt,Brooklyn
75,1,43,4.8,52,4,Private room,Brooklyn
119,1,0,0.0,365,33,Private room,Brooklyn
89,3,17,0.31,0,1,Entire home/apt,Queens
140,3,3,1.67,45,3,Private room,Manhattan
65,1,0,0.0,0,1,Shared room,Queens
122,3,93,0.93,246,1,Private room,Manhattan
70,7,0,0.0,365,1,Private room,Brooklyn
84,3,67,0.91,0,1,Entire home/apt,Bronx
150,2,1,1.0,22,1,Entire home/apt,Brooklyn
485,3,2,0.32,1,1,Entire home/apt,Manhattan
98,14,9,0.2,6,1,Entire home/apt,Brooklyn
147,1,3,0.3,57,2,Private room,Manhattan
100,14,3,2.43,31,1,Private room,Manhattan
394,2,19,2.19,68,1,Entire home/apt,Manhattan
76,3,6,0.27,0,1,Private room,Brooklyn
108,10,17,0.68,23,1,Private room,Manhattan
130,12,2,0.14,31,1,Private room,Manhattan
40,8,32,0.4,284,5,Private room,Brooklyn
100,3,0,0.0,0,1,Entire home/apt,Brooklyn
175,1,2,0.16,0,1,Entire home/apt,Manhattan
30,2,14,3.28,176,1,Private room,Bronx
50,1,24,1.12,0,2,Private room,Brooklyn
50,2,22,2.48,362,8,Private room,Brooklyn
175,4,14,0.5,0,1,Entire home/apt,Brooklyn
175,3,136,3.18,288,1,Entire home/apt,Manhattan
135,2,1,1.0,0,1,Entire home/apt,Staten Island
119,3,32,5.22,239,1,Private room,Manhattan
71,2,2,0.11,364,1,Private room,Brooklyn
48,90,53,0.57,1,2,Private room,Brooklyn
75,1,8,0.82,3,1,Private room,Queens
76,1,16,1.45,0,1,Private room,Manhattan
65,3,49,1.5,46,1,Private room,Manhattan
75,1,4,1.85,0,1,Private room,Queens
160,1,9,1.39,6,2,Entire home/apt,Brooklyn
36,1,15,1.45,365,34,Shared room,Brooklyn
179,29,1,1.0,339,327,Entire home/apt,Manhattan
375,5,3,0.12,22,2,Entire home/apt,Brooklyn
62,2,45,0.9,325,1,Shared room,Brooklyn
53,1,1,0.17,0,2,Private room,Manhattan
180,2,2,0.32,0,1,Entire home/apt,Manhattan
56,28,14,0.2,310,2,Private room,Queens
289,2,180,4.13,253,1,Entire home/apt,Manhattan
99,120,2,0.08,167,1,Entire home/apt,Manhattan
45,2,21,1.35,339,2,Private room,Brooklyn
275,2,4,2.67,27,1,Entire home/apt,Brooklyn
60,2,35,2.17,205,1,Private room,Queens
138,4,0,0.0,0,1,Entire home/apt,Manhattan
118,3,141,1.66,13,1,Entire home/apt,Manhattan
49,1,434,12.84,102,1,Entire home/apt,Queens
200,1,1,0.02,0,1,Entire home/apt,Manhattan
89,1,10,5.88,173,2,Entire home/apt,Manhattan
35,1,30,3.25,143,4,Private room,Queens
219,2,9,0.15,0,1,Entire home/apt,Manhattan
195,10,10,0.13,270,1,Entire home/apt,Manhattan
99,1,21,0.47,82,2,Private room,Manhattan
35,30,1,1.0,364,18,Private room,Queens
275,3,2,0.19,0,1,Entire home/apt,Manhattan
60,2,23,0.62,0,1,Private room,Manhattan
61,5,0,0.0,290,1,Entire home/apt,Staten Island
37,1,4,4.0,344,6,Shared room,Brooklyn
200,30,0,0.0,342,23,Entire home/apt,Manhattan
59,3,6,0.66,0,1,Private room,Brooklyn
50,30,10,0.23,359,2,Private room,Manhattan
135,1,20,2.74,1,1,Entire home/apt,Manhattan
150,3,55,0.94,7,1,Entire home/apt,Brooklyn
130,30,10,0.2,311,39,Entire home/apt,Manhattan
190,4,7,2.28,70,2,Entire home/apt,Queens
25,7,1,0.67,313,6,Shared room,Brooklyn
225,3,15,0.55,0,1,Entire home/apt,Brooklyn
89,2,89,1.12,318,3,Private room,Brooklyn
140,5,1,0.02,185,6,Private room,Brooklyn
142,2,3,0.11,0,1,Entire home/apt,Brooklyn
295,2,0,0.0,300,1,Entire home/apt,Brooklyn
78,1,35,1.01,247,1,Private room,Brooklyn
84,2,115,5.92,6,2,Entire home/apt,Brooklyn
96,5,224,2.82,77,1,Entire home/apt,Brooklyn
120,2,0,0.0,37,1,Entire home/apt,Manhattan
92,2,0,0.0,346,2,Private room,Manhattan
500,1,0,0.0,363,1,Entire home/apt,Manhattan
100,3,5,0.42,3,1,Entire home/apt,Brooklyn
85,3,16,0.51,9,1,Private room,Manhattan
40,4,5,0.38,61,3,Private room,Brooklyn
140,30,19,0.47,256,12,Entire home/apt,Manhattan
110,3,1,0.02,0,1,Entire home/apt,Manhattan
51,1,1,0.02,0,1,Private room,Brooklyn
30,2,57,3.54,254,6,Private room,Queens
79,4,5,0.19,128,1,Entire home/apt,Manhattan
150,14,1,0.03,0,1,Entire home/apt,Brooklyn
79,2,2,2.0,169,2,Entire home/apt,Bronx
70,5,1,1.0,78,2,Private room,Brooklyn
155,3,9,1.38,5,1,Entire home/apt,Brooklyn
125,3,3,0.03,0,1,Entire home/apt,Manhattan
52,1,108,2.71,174,8,Private room,Queens
109,45,0,0.0,62,1,Entire home/apt,Brooklyn
100,30,1,0.06,177,1,Entire home/apt,Manhattan
199,2,0,0.0,157,1,Entire home/apt,Queens
89,1,131,3.62,165,1,Private room,Manhattan
225,4,0,0.0,0,1,Entire home/apt,Brooklyn
175,2,6,4.29,1,1,Entire home/apt,Manhattan
250,2,0,0.0,350,1,Private room,Brooklyn
109,3,6,0.31,0,1,Entire home/apt,Brooklyn
85,7,0,0.0,0,1,Private room,Manhattan
170,5,16,0.7,354,1,Private room,Brooklyn
109,3,88,2.49,357,1,Entire home/apt,Queens
45,1,0,0.0,345,6,Shared room,Brooklyn
199,2,0,0.0,49,1,Entire home/apt,Manhattan
285,3,0,0.0,0,1,Entire home/apt,Manhattan
74,3,0,0.0,0,1,Private room,Brooklyn
65,1,23,0.81,0,2,Shared room,Manhattan
99,2,10,1.05,0,2,Private room,Brooklyn
145,30,1,1.0,122,6,Entire home/apt,Manhattan
40,2,4,1.88,188,2,Private room,Queens
85,2,1,0.02,0,1,Private room,Brooklyn
110,1,9,0.19,0,1,Entire home/apt,Queens
124,1,6,0.5,6,1,Entire home/apt,Brooklyn
349,5,0,0.0,0,2,Entire home/apt,Manhattan
75,1,0,0.0,0,1,Private room,Brooklyn
125,2,7,1.12,24,1,Entire home/apt,Manhattan
180,1,0,0.0,0,1,Entire home/apt,Brooklyn
300,2,4,0.97,364,1,Entire home/apt,Queens
86,2,4,0.15,365,1,Private room,Queens
100,3,18,0.5,20,1,Entire home/apt,Manhattan
115,1,162,8.68,312,3,Private room,Manhattan
32,2,1,0.03,0,1,Private room,Brooklyn
35,10,3,0.48,5,1,Private room,Brooklyn
50,2,10,0.5,0,1,Private room,Brooklyn
300,30,0,0.0,288,25,Entire home/apt,Manhattan
100,50,0,0.0,225,2,Entire home/apt,Brooklyn
69,2,25,3.66,92,1,Entire home/apt,Bronx
50,2,15,0.75,4,5,Private room,Brooklyn
50,1,123,2.95,349,4,Private room,Brooklyn
85,1,113,3.63,360,12,Private room,Manhattan
65,1,0,0.0,0,1,Private room,Brooklyn
68,3,64,3.92,13,1,Entire home/apt,Manhattan
70,4,0,0.0,0,1,Private room,Manhattan
200,1,4,0.16,0,1,Entire home/apt,Manhattan
185,180,24,0.26,0,1,Entire home/apt,Brooklyn
59,1,6,0.34,0,1,Private room,Brooklyn
90,1,1,0.08,280,1,Private room,Brooklyn
500,1,0,0.0,365,1,Private room,Brooklyn
43,2,22,0.54,0,2,Private room,Brooklyn
63,7,0,0.0,0,1,Private room,Brooklyn
62,3,27,1.03,154,2,Private room,Queens
100,7,2,0.05,0,1,Entire home/apt,Queens
120,3,16,1.11,89,3,Private room,Manhattan
70,3,5,0.24,0,1,Private room,Queens
90,1,6,0.79,83,1,Entire home/apt,Queens
60,2,60,1.79,60,1,Private room,Manhattan
100,1,7,0.6,0,1,Entire home/apt,Queens
149,1,0,0.0,359,20,Private room,Manhattan
53,1,321,5.46,44,1,Private room,Bronx
110,31,235,3.14,84,2,Entire home/apt,Manhattan
80,1,0,0.0,0,1,Private room,Brooklyn
100,2,0,0.0,365,1,Private room,Brooklyn
100,1,8,0.49,0,1,Private room,Manhattan
83,1,46,1.69,192,2,Private room,Brooklyn
360,2,8,0.51,71,1,Entire home/apt,Bronx
54,2,3,0.28,286,6,Private room,Brooklyn
50,2,1,0.45,361,10,Private room,Brooklyn
169,2,33,0.47,340,2,Private room,Manhattan
45,1,0,0.0,0,1,Private room,Brooklyn
50,1,98,2.32,79,8,Private room,Queens
26,2,21,2.58,352,6,Shared room,Queens
499,5,47,0.63,341,1,Entire home/apt,Manhattan
139,1,5,5.0,162,1,Entire home/apt,Brooklyn
150,5,1,0.05,0,1,Entire home/apt,Manhattan
100,2,25,0.68,0,1,Private room,Brooklyn
149,2,73,8.62,93,1,Entire home/apt,Brooklyn
25,1,101,5.59,216,6,Private room,Queens
307,4,0,0.0,344,1,Entire home/apt,Manhattan
150,1,0,0.0,177,1,Private room,Brooklyn
147,4,9,0.47,7,1,Entire home/apt,Manhattan
150,4,0,0.0,0,1,Private room,Manhattan
339,3,19,1.25,365,1,Entire home/apt,Manhattan
75,1,45,1.33,8,4,Private room,Queens
59,15,12,0.28,0,1,Private room,Brooklyn
100,3,11,0.32,0,1,Private room,Queens
